machine_id,machine_type,timestamp,temperature_c,vibration_mm_s,runtime_hours,days_since_maintenance,failed_within_7d
M011,CNC_MILL,2025-03-23,72.82,3.029,5318.2,18,1
M011,CNC_MILL,2025-03-24,72.79,3.282,5331.7,19,1
M011,CNC_MILL,2025-03-25,75.74,3.929,5350.5,20,1
M011,CNC_MILL,2025-03-26,55.57,2.19,5362.0,21,0
M012,CONVEYOR,2025-01-01,38.68,1.416,4941.0,13,0
M012,CONVEYOR,2025-01-02,39.36,0.719,4952.0,14,0
M012,CONVEYOR,2025-01-03,40.42,1.088,4964.0,15,0
M012,CONVEYOR,2025-01-04,41.16,1.482,4978.0,16,0
M012,CONVEYOR,2025-01-05,40.68,1.001,4986.9,17,0
M012,CONVEYOR,2025-01-06,36.05,1.336,5006.4,18,0
M012,CONVEYOR,2025-01-07,39.96,1.005,5014.7,19,0
M012,CONVEYOR,2025-01-08,40.58,1.351,5025.5,20,0
M012,CONVEYOR,2025-01-09,38.19,1.268,5037.6,21,0
M012,CONVEYOR,2025-01-10,42.97,0.979,5044.6,22,0
M012,CONVEYOR,2025-01-11,38.96,1.371,5061.6,23,0
M012,CONVEYOR,2025-01-12,39.61,0.968,5078.4,24,0
M012,CONVEYOR,2025-01-13,38.83,1.163,5098.3,25,0
M012,CONVEYOR,2025-01-14,38.54,1.595,5117.5,26,0
M012,CONVEYOR,2025-01-15,36.88,1.767,5133.4,27,0
M012,CONVEYOR,2025-01-16,38.85,1.077,5149.7,28,0
M012,CONVEYOR,2025-01-17,37.18,1.273,5167.8,29,0
M012,CONVEYOR,2025-01-18,42.58,1.207,5178.7,30,0
M012,CONVEYOR,2025-01-19,36.51,1.219,5191.0,31,0
M012,CONVEYOR,2025-01-20,40.6,1.496,5206.1,0,0
M012,CONVEYOR,2025-01-21,46.2,1.148,5214.4,1,0
M012,CONVEYOR,2025-01-22,38.08,1.306,5230.5,2,0
M012,CONVEYOR,2025-01-23,37.72,1.521,5239.2,3,0
M012,CONVEYOR,2025-01-24,39.75,0.732,5253.3,4,0
M012,CONVEYOR,2025-01-25,40.58,1.335,5268.2,5,0
M012,CONVEYOR,2025-01-26,36.58,1.069,5277.9,6,0
M012,CONVEYOR,2025-01-27,37.37,1.055,5293.4,7,0
M012,CONVEYOR,2025-01-28,37.5,1.147,5313.2,8,0
M012,CONVEYOR,2025-01-29,37.77,1.439,5320.6,9,0
M012,CONVEYOR,2025-01-30,39.95,1.186,5336.7,10,0
M012,CONVEYOR,2025-01-31,40.32,1.472,5346.6,11,0
M012,CONVEYOR,2025-02-01,39.47,1.244,5352.8,12,0
M012,CONVEYOR,2025-02-02,41.35,1.554,5364.5,13,0
M012,CONVEYOR,2025-02-03,40.81,1.724,5377.4,14,0
M012,CONVEYOR,2025-02-04,39.73,1.03,5388.4,15,0
M012,CONVEYOR,2025-02-05,39.88,1.462,5402.0,16,0
M012,CONVEYOR,2025-02-06,38.14,1.078,5409.7,17,0
M012,CONVEYOR,2025-02-07,37.34,1.152,5424.8,18,0
M012,CONVEYOR,2025-02-08,35.55,1.096,5432.2,19,0
M012,CONVEYOR,2025-02-09,38.05,1.34,5440.8,20,0
M012,CONVEYOR,2025-02-10,40.15,1.445,5458.8,21,0
M012,CONVEYOR,2025-02-11,39.46,1.5,5475.4,22,0
M012,CONVEYOR,2025-02-12,42.54,1.004,5489.2,23,0
M012,CONVEYOR,2025-02-13,38.37,1.264,5502.7,24,0
M012,CONVEYOR,2025-02-14,43.92,1.108,5515.6,25,0
M012,CONVEYOR,2025-02-15,39.85,1.239,5535.6,26,0
M012,CONVEYOR,2025-02-16,39.09,1.222,5554.2,0,0
M012,CONVEYOR,2025-02-17,42.2,1.124,5569.3,1,0
M012,CONVEYOR,2025-02-18,37.84,1.405,5580.0,2,0
M012,CONVEYOR,2025-02-19,40.11,1.136,5595.8,3,0
M012,CONVEYOR,2025-02-20,39.7,1.412,5606.6,4,0
M012,CONVEYOR,2025-02-21,39.21,1.242,5622.6,5,0
M012,CONVEYOR,2025-02-22,38.43,1.555,5642.1,6,0
M012,CONVEYOR,2025-02-23,40.86,1.359,5650.5,7,0
M012,CONVEYOR,2025-02-24,40.95,0.936,5663.5,8,0
M012,CONVEYOR,2025-02-25,41.29,0.98,5677.1,9,0
M012,CONVEYOR,2025-02-26,38.71,1.337,5692.7,10,0
M012,CONVEYOR,2025-02-27,41.99,0.877,5711.7,11,0
M012,CONVEYOR,2025-02-28,39.93,0.891,5731.2,12,0
M012,CONVEYOR,2025-03-01,38.87,1.369,5740.5,13,0
M012,CONVEYOR,2025-03-02,38.66,1.416,5756.6,14,0
M012,CONVEYOR,2025-03-03,43.35,1.288,5767.6,15,0
M012,CONVEYOR,2025-03-04,38.08,1.389,5785.4,16,0
M012,CONVEYOR,2025-03-05,39.3,1.159,5793.1,17,0
M012,CONVEYOR,2025-03-06,39.71,0.967,5806.0,18,0
M012,CONVEYOR,2025-03-07,40.99,1.108,5823.6,19,0
M012,CONVEYOR,2025-03-08,40.27,1.07,5843.5,20,0
M012,CONVEYOR,2025-03-09,39.9,1.31,5852.8,21,0
M012,CONVEYOR,2025-03-10,41.06,1.372,5872.0,22,0
M012,CONVEYOR,2025-03-11,40.2,1.431,5881.6,23,0
M012,CONVEYOR,2025-03-12,36.9,1.249,5895.7,24,0
M012,CONVEYOR,2025-03-13,38.46,1.265,5911.7,25,0
M012,CONVEYOR,2025-03-14,42.0,1.105,5921.6,26,0
M012,CONVEYOR,2025-03-15,41.37,0.769,5929.7,27,0
M012,CONVEYOR,2025-03-16,38.55,0.868,5938.8,28,0
M012,CONVEYOR,2025-03-17,40.48,1.297,5954.2,29,0
M012,CONVEYOR,2025-03-18,42.38,1.404,5967.0,30,0
M012,CONVEYOR,2025-03-19,43.18,1.086,5980.4,0,0
M012,CONVEYOR,2025-03-20,41.32,1.183,5987.0,1,0
M012,CONVEYOR,2025-03-21,41.88,0.955,5995.5,2,0
M012,CONVEYOR,2025-03-22,40.87,1.312,6013.8,3,0
M012,CONVEYOR,2025-03-23,38.67,0.995,6022.3,4,0
M012,CONVEYOR,2025-03-24,38.87,1.193,6037.3,5,0
M012,CONVEYOR,2025-03-25,42.2,1.162,6051.2,6,0
M012,CONVEYOR,2025-03-26,38.29,1.457,6066.7,7,0
M012,CONVEYOR,2025-03-27,39.43,0.985,6074.3,8,0
M012,CONVEYOR,2025-03-28,40.07,1.084,6092.7,9,0
M012,CONVEYOR,2025-03-29,39.36,1.223,6103.3,10,0
M012,CONVEYOR,2025-03-30,40.32,0.989,6121.8,11,0
M012,CONVEYOR,2025-03-31,38.59,0.819,6131.5,12,0
M012,CONVEYOR,2025-04-01,37.15,1.214,6142.0,13,0
M012,CONVEYOR,2025-04-02,40.34,1.39,6159.3,14,0
M012,CONVEYOR,2025-04-03,41.66,1.394,6174.7,15,0
M012,CONVEYOR,2025-04-04,39.29,1.222,6189.4,16,0
M012,CONVEYOR,2025-04-05,37.9,0.97,6204.8,17,0
M012,CONVEYOR,2025-04-06,42.75,1.404,6223.0,18,0
M012,CONVEYOR,2025-04-07,38.7,1.306,6233.5,19,0
M012,CONVEYOR,2025-04-08,43.53,1.757,6247.6,20,0
M012,CONVEYOR,2025-04-09,44.64,1.321,6260.3,21,0
M012,CONVEYOR,2025-04-10,38.46,1.094,6275.0,22,0
M012,CONVEYOR,2025-04-11,39.32,1.307,6289.3,23,0
M012,CONVEYOR,2025-04-12,39.78,0.987,6307.2,24,0
M012,CONVEYOR,2025-04-13,37.44,1.021,6327.1,25,0
M012,CONVEYOR,2025-04-14,40.13,1.102,6342.8,26,0
M012,CONVEYOR,2025-04-15,40.11,1.105,6359.5,27,0
M012,CONVEYOR,2025-04-16,38.64,0.824,6369.4,28,0
M012,CONVEYOR,2025-04-17,40.53,1.192,6383.2,29,0
M012,CONVEYOR,2025-04-18,41.49,1.223,6389.9,30,0
M012,CONVEYOR,2025-04-19,39.34,1.566,6407.2,0,0
M012,CONVEYOR,2025-04-20,39.77,1.29,6418.0,1,0
M012,CONVEYOR,2025-04-21,41.42,1.751,6434.2,2,0
M012,CONVEYOR,2025-04-22,40.36,1.054,6442.5,3,0
M012,CONVEYOR,2025-04-23,44.68,1.028,6450.9,4,0
M012,CONVEYOR,2025-04-24,39.69,0.988,6468.3,5,0
M012,CONVEYOR,2025-04-25,41.64,1.033,6478.0,6,0
M012,CONVEYOR,2025-04-26,39.77,1.23,6492.6,7,0
M012,CONVEYOR,2025-04-27,41.37,1.224,6510.7,8,0
M012,CONVEYOR,2025-04-28,37.12,1.365,6522.0,9,0
M012,CONVEYOR,2025-04-29,40.06,1.563,6537.9,10,0
M012,CONVEYOR,2025-04-30,40.91,1.157,6547.1,11,0
M012,CONVEYOR,2025-05-01,42.18,1.086,6565.7,12,0
M012,CONVEYOR,2025-05-02,40.85,1.361,6575.7,13,0
M012,CONVEYOR,2025-05-03,36.37,1.241,6594.7,14,0
M012,CONVEYOR,2025-05-04,38.16,1.16,6614.0,15,0
M012,CONVEYOR,2025-05-05,44.79,1.54,6620.0,16,0
M012,CONVEYOR,2025-05-06,43.34,1.577,6628.7,17,0
M012,CONVEYOR,2025-05-07,44.54,1.524,6638.3,18,0
M012,CONVEYOR,2025-05-08,42.08,1.088,6652.9,19,0
M012,CONVEYOR,2025-05-09,39.98,1.393,6666.1,20,0
M012,CONVEYOR,2025-05-10,39.16,1.755,6677.4,21,0
M012,CONVEYOR,2025-05-11,45.89,2.024,6695.4,22,0
M012,CONVEYOR,2025-05-12,44.69,1.716,6709.2,23,0
M012,CONVEYOR,2025-05-13,44.53,1.262,6718.1,24,0
M012,CONVEYOR,2025-05-14,52.02,1.772,6727.0,25,0
M012,CONVEYOR,2025-05-15,39.31,1.469,6736.3,26,0
M012,CONVEYOR,2025-05-16,46.82,1.515,6753.8,27,0
M012,CONVEYOR,2025-05-17,43.55,2.005,6771.5,28,0
M012,CONVEYOR,2025-05-18,39.43,1.765,6783.3,29,0
M012,CONVEYOR,2025-05-19,50.95,1.956,6795.0,30,0
M012,CONVEYOR,2025-05-20,49.0,1.798,6806.7,31,0
M012,CONVEYOR,2025-05-21,47.49,1.554,6817.7,0,0
M012,CONVEYOR,2025-05-22,54.46,2.124,6834.2,1,0
M012,CONVEYOR,2025-05-23,50.57,2.33,6847.8,2,0
M012,CONVEYOR,2025-05-24,45.54,1.907,6859.2,3,1
M012,CONVEYOR,2025-05-25,50.97,1.826,6872.9,4,1
M012,CONVEYOR,2025-05-26,49.92,1.622,6883.3,5,1
M012,CONVEYOR,2025-05-27,56.78,2.238,6893.2,6,1
M012,CONVEYOR,2025-05-28,50.84,1.076,6911.1,7,1
M012,CONVEYOR,2025-05-29,46.49,2.182,6929.5,8,1
M012,CONVEYOR,2025-05-30,57.81,1.978,6946.1,9,1
M012,CONVEYOR,2025-05-31,39.82,1.158,6956.2,10,0
M013,PRESS,2025-01-01,62.47,3.021,3517.4,11,0
M013,PRESS,2025-01-02,61.98,3.144,3525.0,12,0
M013,PRESS,2025-01-03,64.38,2.621,3544.6,13,0
M013,PRESS,2025-01-04,60.42,2.547,3559.4,14,0
M013,PRESS,2025-01-05,66.49,3.198,3567.8,15,0
M013,PRESS,2025-01-06,61.37,3.47,3587.5,16,0
M013,PRESS,2025-01-07,62.72,2.857,3600.6,17,0
M013,PRESS,2025-01-08,72.83,3.335,3609.5,18,0
M013,PRESS,2025-01-09,60.99,2.867,3624.3,19,0
M013,PRESS,2025-01-10,67.51,3.445,3635.1,20,0
M013,PRESS,2025-01-11,65.6,2.744,3641.9,21,0
M013,PRESS,2025-01-12,68.19,2.69,3656.1,22,0
M013,PRESS,2025-01-13,68.55,3.643,3675.2,23,0
M013,PRESS,2025-01-14,60.16,3.023,3694.2,24,0
M013,PRESS,2025-01-15,68.68,3.408,3703.0,25,0
M013,PRESS,2025-01-16,60.84,3.28,3715.1,26,0
M013,PRESS,2025-01-17,68.67,2.808,3725.3,27,0
M013,PRESS,2025-01-18,66.81,3.395,3734.5,28,0
M013,PRESS,2025-01-19,69.56,3.827,3753.9,0,0
M013,PRESS,2025-01-20,64.11,2.424,3772.6,1,0
M013,PRESS,2025-01-21,61.42,3.429,3783.5,2,0
M013,PRESS,2025-01-22,65.5,3.311,3794.6,3,0
M013,PRESS,2025-01-23,63.36,3.064,3810.0,4,0
M013,PRESS,2025-01-24,60.04,3.243,3825.5,5,0
M013,PRESS,2025-01-25,74.3,2.788,3837.9,6,0
M013,PRESS,2025-01-26,69.93,2.997,3855.1,7,0
M013,PRESS,2025-01-27,63.03,2.435,3872.6,8,0
M013,PRESS,2025-01-28,58.77,3.568,3889.8,9,0
M013,PRESS,2025-01-29,62.08,3.351,3907.1,10,0
M013,PRESS,2025-01-30,64.75,2.74,3926.3,11,0
M013,PRESS,2025-01-31,66.1,2.821,3943.6,12,0
M013,PRESS,2025-02-01,72.33,2.901,3955.7,13,0
M013,PRESS,2025-02-02,68.89,3.25,3967.3,14,0
M013,PRESS,2025-02-03,66.98,2.56,3977.9,15,0
M013,PRESS,2025-02-04,59.58,3.294,3997.2,16,0
M013,PRESS,2025-02-05,67.7,2.78,4006.1,17,0
M013,PRESS,2025-02-06,66.58,2.728,4013.1,18,0
M013,PRESS,2025-02-07,67.5,2.43,4027.3,19,0
M013,PRESS,2025-02-08,69.94,2.753,4043.6,20,0
M013,PRESS,2025-02-09,69.48,3.51,4062.9,21,0
M013,PRESS,2025-02-10,64.31,3.439,4077.1,22,0
M013,PRESS,2025-02-11,63.4,2.675,4095.9,23,0
M013,PRESS,2025-02-12,63.97,2.465,4110.1,24,0
M013,PRESS,2025-02-13,67.39,3.28,4121.5,25,0
M013,PRESS,2025-02-14,66.76,3.507,4130.3,26,0
M013,PRESS,2025-02-15,68.37,3.302,4143.3,27,0
M013,PRESS,2025-02-16,56.73,2.915,4159.6,28,0
M013,PRESS,2025-02-17,62.33,2.79,4173.1,29,0
M013,PRESS,2025-02-18,62.0,2.876,4182.7,0,0
M013,PRESS,2025-02-19,67.95,2.718,4197.2,1,0
M013,PRESS,2025-02-20,70.85,2.95,4205.1,2,0
M013,PRESS,2025-02-21,71.14,3.372,4216.8,3,0
M013,PRESS,2025-02-22,66.46,2.728,4231.8,4,0
M013,PRESS,2025-02-23,72.14,3.175,4239.4,5,0
M013,PRESS,2025-02-24,65.91,2.34,4256.9,6,0
M013,PRESS,2025-02-25,64.98,3.752,4275.1,7,0
M013,PRESS,2025-02-26,70.41,2.813,4294.6,8,0
M013,PRESS,2025-02-27,72.2,2.972,4313.7,9,0
M013,PRESS,2025-02-28,71.13,3.485,4322.5,10,0
M013,PRESS,2025-03-01,68.83,2.442,4332.5,11,0
M013,PRESS,2025-03-02,63.59,2.883,4339.3,12,0
M013,PRESS,2025-03-03,61.94,2.815,4348.7,13,0
M013,PRESS,2025-03-04,62.17,3.145,4357.9,14,0
M013,PRESS,2025-03-05,66.91,3.597,4373.6,15,0
M013,PRESS,2025-03-06,67.63,2.944,4384.9,16,0
M013,PRESS,2025-03-07,63.58,3.595,4404.1,17,0
M013,PRESS,2025-03-08,65.83,3.1,4423.9,18,0
M013,PRESS,2025-03-09,65.15,2.874,4435.2,19,0
M013,PRESS,2025-03-10,66.27,2.735,4454.9,20,0
M013,PRESS,2025-03-11,63.01,2.732,4465.7,21,0
M013,PRESS,2025-03-12,66.49,3.026,4482.3,22,0
M013,PRESS,2025-03-13,56.96,3.122,4489.9,23,0
M013,PRESS,2025-03-14,69.99,3.347,4502.2,24,0
M013,PRESS,2025-03-15,60.58,3.264,4516.5,25,0
M013,PRESS,2025-03-16,59.93,3.715,4534.5,26,0
M013,PRESS,2025-03-17,64.09,2.921,4545.1,27,0
M013,PRESS,2025-03-18,70.22,2.368,4560.9,28,0
M013,PRESS,2025-03-19,60.54,2.994,4579.3,0,0
M013,PRESS,2025-03-20,65.27,3.68,4591.2,1,0
M013,PRESS,2025-03-21,60.27,3.16,4600.3,2,0
M013,PRESS,2025-03-22,63.53,3.323,4614.6,3,0
M013,PRESS,2025-03-23,67.78,3.12,4626.8,4,0
M013,PRESS,2025-03-24,63.2,3.081,4635.5,5,0
M013,PRESS,2025-03-25,61.1,3.265,4641.8,6,0
M013,PRESS,2025-03-26,68.51,2.594,4650.8,7,0
M013,PRESS,2025-03-27,70.83,3.19,4670.7,8,0
M013,PRESS,2025-03-28,66.12,1.93,4683.3,9,0
M013,PRESS,2025-03-29,68.78,3.147,4702.6,10,0
M013,PRESS,2025-03-30,66.56,3.233,4720.6,11,0
M013,PRESS,2025-03-31,66.59,2.701,4729.5,12,0
M013,PRESS,2025-04-01,61.27,3.273,4744.9,13,0
M013,PRESS,2025-04-02,68.57,3.052,4752.4,14,0
M013,PRESS,2025-04-03,60.88,2.921,4766.4,15,0
M013,PRESS,2025-04-04,64.91,3.283,4778.9,16,0
M013,PRESS,2025-04-05,67.47,3.154,4786.2,17,0
M013,PRESS,2025-04-06,71.41,2.975,4803.9,18,0
M013,PRESS,2025-04-07,66.01,2.283,4810.6,19,0
M013,PRESS,2025-04-08,63.92,2.383,4823.9,20,0
M013,PRESS,2025-04-09,65.99,3.032,4841.9,21,0
M013,PRESS,2025-04-10,56.86,2.503,4858.3,22,0
M013,PRESS,2025-04-11,57.6,2.888,4868.2,23,0
M013,PRESS,2025-04-12,63.18,2.611,4878.8,24,0
M013,PRESS,2025-04-13,72.56,3.276,4894.6,25,0
M013,PRESS,2025-04-14,61.76,3.075,4909.1,26,0
M013,PRESS,2025-04-15,57.55,3.407,4918.9,27,0
M013,PRESS,2025-04-16,64.99,3.24,4938.0,28,0
M013,PRESS,2025-04-17,63.36,3.397,4955.6,29,0
M013,PRESS,2025-04-18,55.49,3.077,4967.9,30,0
M013,PRESS,2025-04-19,63.66,3.285,4976.2,31,0
M013,PRESS,2025-04-20,65.93,2.546,4985.8,32,0
M013,PRESS,2025-04-21,70.59,2.84,4995.6,0,0
M013,PRESS,2025-04-22,54.18,2.962,5004.2,1,0
M013,PRESS,2025-04-23,65.14,2.953,5016.0,2,0
M013,PRESS,2025-04-24,61.09,3.719,5024.6,3,0
M013,PRESS,2025-04-25,60.71,2.683,5034.4,4,0
M013,PRESS,2025-04-26,66.39,2.726,5046.6,5,0
M013,PRESS,2025-04-27,65.89,3.153,5055.4,6,0
M013,PRESS,2025-04-28,67.62,2.681,5071.0,7,0
M013,PRESS,2025-04-29,68.33,2.748,5090.9,8,0
M013,PRESS,2025-04-30,68.64,2.376,5110.4,9,0
M013,PRESS,2025-05-01,68.77,3.471,5123.8,10,0
M013,PRESS,2025-05-02,65.58,2.966,5142.8,11,0
M013,PRESS,2025-05-03,65.36,3.027,5162.0,12,0
M013,PRESS,2025-05-04,60.0,3.084,5172.4,13,0
M013,PRESS,2025-05-05,73.52,3.424,5191.4,14,0
M013,PRESS,2025-05-06,64.05,3.187,5200.0,15,0
M013,PRESS,2025-05-07,69.54,2.939,5206.7,16,0
M013,PRESS,2025-05-08,64.68,3.32,5224.5,17,0
M013,PRESS,2025-05-09,70.82,2.978,5239.8,18,0
M013,PRESS,2025-05-10,63.35,3.013,5252.0,19,0
M013,PRESS,2025-05-11,71.33,2.438,5271.5,20,0
M013,PRESS,2025-05-12,65.16,2.863,5288.6,21,0
M013,PRESS,2025-05-13,61.68,2.839,5307.0,22,0
M013,PRESS,2025-05-14,68.41,3.494,5324.4,23,0
M013,PRESS,2025-05-15,67.27,3.435,5336.0,24,0
M013,PRESS,2025-05-16,67.02,3.211,5353.8,25,0
M013,PRESS,2025-05-17,62.72,2.925,5362.2,26,0
M013,PRESS,2025-05-18,63.12,3.078,5376.5,27,0
M013,PRESS,2025-05-19,68.25,3.133,5389.3,28,0
M013,PRESS,2025-05-20,64.9,2.668,5399.7,29,0
M013,PRESS,2025-05-21,64.7,3.241,5408.1,0,0
M013,PRESS,2025-05-22,61.48,2.522,5423.4,1,0
M013,PRESS,2025-05-23,64.63,2.93,5440.1,2,0
M013,PRESS,2025-05-24,63.56,3.121,5457.0,3,0
M013,PRESS,2025-05-25,73.26,3.063,5474.8,4,0
M013,PRESS,2025-05-26,67.56,3.599,5490.0,5,0
M013,PRESS,2025-05-27,71.85,3.989,5500.9,6,0
M013,PRESS,2025-05-28,61.19,3.725,5516.9,7,0
M013,PRESS,2025-05-29,64.86,3.42,5531.7,8,0
M013,PRESS,2025-05-30,60.14,2.983,5542.9,9,0
M013,PRESS,2025-05-31,68.53,3.063,5554.4,10,0
M013,PRESS,2025-06-01,69.81,3.004,5560.7,11,0
M013,PRESS,2025-06-02,62.7,3.446,5570.3,12,0
M013,PRESS,2025-06-03,69.47,3.479,5579.4,13,0
M013,PRESS,2025-06-04,66.6,3.014,5596.8,14,0
M013,PRESS,2025-06-05,65.03,3.268,5615.2,15,0
M013,PRESS,2025-06-06,70.11,2.102,5628.9,16,0
M013,PRESS,2025-06-07,56.7,2.296,5636.2,17,0
M013,PRESS,2025-06-08,69.86,3.274,5655.7,18,0
M013,PRESS,2025-06-09,57.72,3.475,5668.0,19,0
M013,PRESS,2025-06-10,63.12,2.838,5686.3,20,0
M013,PRESS,2025-06-11,66.92,2.589,5692.6,21,0
M013,PRESS,2025-06-12,59.02,2.995,5699.5,22,0
M013,PRESS,2025-06-13,75.34,2.997,5707.6,23,0
M013,PRESS,2025-06-14,63.06,3.185,5722.0,24,0
M013,PRESS,2025-06-15,58.11,3.319,5729.3,25,0
M013,PRESS,2025-06-16,67.16,3.964,5735.6,0,0
M013,PRESS,2025-06-17,74.76,3.175,5755.1,1,0
M013,PRESS,2025-06-18,64.34,3.323,5767.5,2,0
M013,PRESS,2025-06-19,62.95,3.381,5776.8,3,0
M013,PRESS,2025-06-20,71.77,3.012,5789.9,4,0
M013,PRESS,2025-06-21,68.4,3.249,5799.9,5,0
M013,PRESS,2025-06-22,68.8,2.928,5817.8,6,0
M013,PRESS,2025-06-23,69.62,3.421,5833.9,7,0
M013,PRESS,2025-06-24,66.63,3.44,5849.3,8,0
M013,PRESS,2025-06-25,67.2,2.707,5858.8,9,0
M013,PRESS,2025-06-26,65.75,2.982,5870.3,10,0
M013,PRESS,2025-06-27,65.72,2.674,5884.7,11,0
M013,PRESS,2025-06-28,62.47,2.961,5897.9,12,0
M013,PRESS,2025-06-29,64.52,3.643,5916.9,13,0
M014,ROBOT_ARM,2025-01-01,46.77,1.635,1394.8,17,0
M014,ROBOT_ARM,2025-01-02,46.39,1.582,1412.0,18,0
M014,ROBOT_ARM,2025-01-03,49.27,1.383,1429.1,19,0
M014,ROBOT_ARM,2025-01-04,48.8,1.079,1447.8,20,0
M014,ROBOT_ARM,2025-01-05,46.34,1.497,1461.3,21,0
M014,ROBOT_ARM,2025-01-06,50.2,1.319,1472.1,22,0
M014,ROBOT_ARM,2025-01-07,46.28,1.748,1480.4,23,0
M014,ROBOT_ARM,2025-01-08,47.0,1.492,1488.0,24,0
M014,ROBOT_ARM,2025-01-09,50.14,1.576,1494.8,25,0
M014,ROBOT_ARM,2025-01-10,43.61,1.825,1505.3,26,0
M014,ROBOT_ARM,2025-01-11,36.91,1.519,1513.6,27,0
M014,ROBOT_ARM,2025-01-12,41.62,1.476,1521.6,28,0
M014,ROBOT_ARM,2025-01-13,45.51,1.741,1530.7,29,0
M014,ROBOT_ARM,2025-01-14,46.71,1.175,1548.5,30,0
M014,ROBOT_ARM,2025-01-15,43.54,1.717,1555.7,31,0
M014,ROBOT_ARM,2025-01-16,51.02,1.033,1566.5,0,0
M014,ROBOT_ARM,2025-01-17,46.9,1.676,1581.6,1,0
M014,ROBOT_ARM,2025-01-18,51.66,1.531,1595.8,2,0
M014,ROBOT_ARM,2025-01-19,52.79,1.338,1608.9,3,0
M014,ROBOT_ARM,2025-01-20,48.01,1.352,1623.1,4,0
M014,ROBOT_ARM,2025-01-21,43.97,1.253,1637.0,5,0
M014,ROBOT_ARM,2025-01-22,48.59,1.634,1649.1,6,0
M014,ROBOT_ARM,2025-01-23,47.82,1.707,1655.5,7,0
M014,ROBOT_ARM,2025-01-24,47.66,1.7,1675.4,8,0
M014,ROBOT_ARM,2025-01-25,48.35,1.327,1690.1,9,0
M014,ROBOT_ARM,2025-01-26,49.91,1.376,1707.1,10,0
M014,ROBOT_ARM,2025-01-27,50.34,1.631,1715.9,11,0
M014,ROBOT_ARM,2025-01-28,47.17,1.332,1727.2,12,0
M014,ROBOT_ARM,2025-01-29,41.75,1.668,1733.3,13,0
M014,ROBOT_ARM,2025-01-30,44.79,1.781,1740.7,14,0
M014,ROBOT_ARM,2025-01-31,44.48,1.406,1758.5,15,0
M014,ROBOT_ARM,2025-02-01,50.36,1.056,1765.6,16,0
M014,ROBOT_ARM,2025-02-02,50.14,1.442,1782.5,17,0
M014,ROBOT_ARM,2025-02-03,49.52,0.95,1800.7,18,0
M014,ROBOT_ARM,2025-02-04,44.0,1.421,1807.1,19,0
M014,ROBOT_ARM,2025-02-05,54.73,0.819,1824.7,20,0
M014,ROBOT_ARM,2025-02-06,46.42,1.579,1842.8,21,0
M014,ROBOT_ARM,2025-02-07,48.1,2.044,1858.9,22,0
M014,ROBOT_ARM,2025-02-08,47.83,1.563,1868.1,23,0
M014,ROBOT_ARM,2025-02-09,47.5,1.445,1876.1,24,0
M014,ROBOT_ARM,2025-02-10,43.29,1.267,1888.6,25,0
M014,ROBOT_ARM,2025-02-11,50.93,1.354,1898.3,26,0
M014,ROBOT_ARM,2025-02-12,49.38,1.119,1908.2,0,0
M014,ROBOT_ARM,2025-02-13,42.27,1.692,1918.7,1,0
M014,ROBOT_ARM,2025-02-14,43.71,1.578,1929.5,2,0
M014,ROBOT_ARM,2025-02-15,39.64,1.775,1935.6,3,0
M014,ROBOT_ARM,2025-02-16,52.61,1.649,1949.6,4,0
M014,ROBOT_ARM,2025-02-17,53.76,1.633,1964.2,5,0
M014,ROBOT_ARM,2025-02-18,49.55,1.278,1979.2,6,0
M014,ROBOT_ARM,2025-02-19,43.88,1.795,1995.8,7,0
M014,ROBOT_ARM,2025-02-20,54.66,1.28,2007.0,8,0
M014,ROBOT_ARM,2025-02-21,49.5,1.723,2020.2,9,0
M014,ROBOT_ARM,2025-02-22,45.66,1.337,2030.9,10,0
M014,ROBOT_ARM,2025-02-23,46.39,1.81,2044.8,11,0
M014,ROBOT_ARM,2025-02-24,50.5,1.612,2058.6,12,0
M014,ROBOT_ARM,2025-02-25,50.03,1.071,2071.6,13,0
M014,ROBOT_ARM,2025-02-26,45.37,1.148,2078.8,14,0
M014,ROBOT_ARM,2025-02-27,49.73,1.834,2093.2,15,0
M014,ROBOT_ARM,2025-02-28,44.23,1.72,2111.4,16,0
M014,ROBOT_ARM,2025-03-01,48.53,1.017,2122.7,17,0
M014,ROBOT_ARM,2025-03-02,46.51,1.791,2130.5,18,0
M014,ROBOT_ARM,2025-03-03,51.94,1.263,2141.6,19,0
M014,ROBOT_ARM,2025-03-04,48.05,1.396,2153.0,20,0
M014,ROBOT_ARM,2025-03-05,50.82,1.854,2172.8,21,0
M014,ROBOT_ARM,2025-03-06,42.49,1.071,2184.7,22,0
M014,ROBOT_ARM,2025-03-07,47.75,1.404,2198.7,23,0
M014,ROBOT_ARM,2025-03-08,45.97,1.416,2216.4,24,0
M014,ROBOT_ARM,2025-03-09,49.78,1.525,2234.4,25,0
M014,ROBOT_ARM,2025-03-10,44.96,1.762,2248.6,26,0
M014,ROBOT_ARM,2025-03-11,49.23,1.632,2260.1,27,0
M014,ROBOT_ARM,2025-03-12,49.27,1.395,2269.9,28,0
M014,ROBOT_ARM,2025-03-13,48.93,1.619,2281.9,29,0
M014,ROBOT_ARM,2025-03-14,52.1,1.316,2298.8,30,0
M014,ROBOT_ARM,2025-03-15,45.37,1.665,2309.6,31,0
